0.74	0.0465025	-0.0564973	0.0950165	0.909358	1.6257	1.5314
0.75	0.0469625	-0.0561631	0.0951401	0.909246	1.62118	1.5
0.76	0.0475198	-0.0538222	0.0953154	0.909086	1.61582	1.4686
0.77	0.0481721	-0.018881	0.0955491	0.908874	1.60966	1.43733
0.78	0.0489161	-0.0343732	0.0958472	0.908603	1.60275	1.40631
0.79	0.0497468	-0.0594015	0.0962142	0.908269	1.59512	1.37566
0.8	0.0506576	-0.0355469	0.0966538	0.90787	1.58683	1.34549
0.81	0.0516405	-0.0596908	0.0971682	0.907403	1.57794	1.31594
0.82	0.0526861	-0.0393523	0.0977588	0.906868	1.5685	1.28711
0.83	0.0537834	-0.0394862	0.0984255	0.906263	1.55855	1.25912
0.84	0.0549198	-0.0630049	0.099167	0.905591	1.54816	1.23209
0.85	0.0560818	-0.0627437	0.099981	0.904855	1.53739	1.20611
0.86	0.0572544	-0.0483663	0.100864	0.904056	1.52628	1.18129
0.87	0.0584218	-0.06055	0.101811	0.9032	1.51491	1.15773
0.88	0.0595676	-0.0484338	0.102817	0.902292	1.50331	1.13552
0.89	0.0606749	-0.0457035	0.103875	0.901338	1.49156	1.11474
0.9	0.0617269	-0.0528565	0.104978	0.900344	1.4797	1.09549
0.91	0.062707	-0.069284	0.106117	0.89932	1.46779	1.07784
0.92	0.0635997	-0.0675207	0.107283	0.898271	1.45588	1.06185
0.93	0.0643905	-0.0713667	0.108467	0.897208	1.44403	1.04759
0.94	0.0650668	-0.053905	0.109659	0.896139	1.43228	1.03511
0.95	0.0656178	-0.0535219	0.110849	0.895074	1.42068	1.02447
0.96	0.0660358	-0.0394681	0.112027	0.89402	1.40928	1.01571
0.97	0.0663153	-0.0762857	0.113183	0.892987	1.39812	1.00886
0.98	0.0664545	-0.0649952	0.114306	0.891985	1.38725	1.00394
0.99	0.0664544	-0.0741385	0.115388	0.89102	1.3767	1.00099
1	0.0663197	-0.0488601	0.116419	0.890102	1.36652	1
1.01	0.0660583	-0.0215367	0.117392	0.889236	1.35674	1.00099
1.02	0.0656809	-0.054349	0.1183	0.88843	1.34738	1.00394
1.03	0.0652014	-0.0615871	0.119136	0.887687	1.3385	1.00886
1.04	0.0646359	-0.0598478	0.119896	0.887013	1.33011	1.01571
1.05	0.0640027	-0.0717158	0.120576	0.88641	1.32225	1.02447
1.06	0.0633213	-0.0724075	0.121175	0.885879	1.31493	1.03511
1.07	0.0626123	-0.0676694	0.121691	0.885422	1.30819	1.04759
1.08	0.0618966	-0.0711227	0.122127	0.885036	1.30205	1.06185
1.09	0.0611949	-0.0565505	0.122484	0.88472	1.29652	1.07784
1.1	0.0605272	-0.0690263	0.122768	0.884469	1.29163	1.09549
1.11	0.0599123	-0.0696664	0.122983	0.884278	1.28739	1.11474
1.12	0.0593673	-0.0260473	0.123138	0.884142	1.28381	1.13552
1.13	0.0589074	-0.0678087	0.123241	0.884051	1.28092	1.15773
1.14	0.0585455	-0.0671882	0.123301	0.883998	1.27871	1.18129
1.15	0.0582923	-0.0578795	0.123329	0.883973	1.27721	1.20611
1.16	0.0581558	-0.0655809	0.123337	0.883966	1.27641	1.23209
1.17	0.0581412	-0.0504486	0.123338	0.883965	1.27633	1.25912
1.18	0.0582515	-0.0635139	0.123343	0.88396	1.27696	1.28711
1.19	0.0584869	-0.0656225	0.123366	0.88394	1.27832	1.31594
1.2	0.0588455	-0.0673393	0.12342	0.883892	1.2804	1.34549
1.21	0.0593231	-0.0620065	0.123516	0.883808	1.2832	1.37566
1.22	0.0599134	-0.0621146	0.123666	0.883675	1.28671	1.40631
1.23	0.0606084	-0.0612331	0.123881	0.883485	1.29095	1.43733
1.24	0.0613986	-0.069288	0.124171	0.883229	1.29589	1.4686
1.25	0.0622733	-0.071688	0.124544	0.8829	1.30152	1.5
1.26	0.0632208	-0.0698884	0.125007	0.882491	1.30785	1.5314
1.27	0.0642285	-0.0670692	0.125565	0.881999	1.31485	1.56267
1.28	0.0652834	-0.0740192	0.126222	0.881419	1.32251	1.59369
1.29	0.0663724	-0.0761829	0.12698	0.880751	1.33081	1.62434
1.3	0.0674823	-0.0750832	0.12784	0.879995	1.33973	1.65451
1.31	0.0686	-0.0781107	0.128798	0.879151	1.34925	1.68406
1.32	0.0697129	-0.0707971	0.129853	0.878225	1.35935	1.71289
1.33	0.070809	-0.0807714	0.130998	0.87722	1.36999	1.74088
1.34	0.0718769	-0.0785517	0.132227	0.876142	1.38114	1.76791
1.35	0.0729062	-0.0822141	0.133532	0.874999	1.39278	1.79389
1.36	0.0738873	-0.0838833	0.134904	0.8738	1.40486	1.81871
1.37	0.0748119	0.0230007	0.136332	0.872553	1.41735	1.84227
1.38	0.0756724	-0.0838911	0.137804	0.871269	1.4302	1.86448
1.39	0.0764628	-0.0751213	0.139309	0.869959	1.44337	1.88526
1.4	0.077178	-0.074929	0.140835	0.868633	1.4568	1.90451
1.41	0.0778142	-0.0850986	0.142368	0.867302	1.47047	1.92216
1.42	0.0783686	-0.0783791	0.143897	0.865977	1.4843	1.93815
1.43	0.0788399	-0.0888393	0.145408	0.864669	1.49824	1.95241
1.44	0.0792276	-0.0881193	0.146891	0.863388	1.51224	1.96489
1.45	0.0795325	-0.0808151	0.148333	0.862144	1.52624	1.97553
1.46	0.0797562	-0.0464077	0.149724	0.860945	1.54019	1.98429
1.47	0.0799014	-0.0885398	0.151056	0.8598	1.55401	1.99114
1.48	0.0799719	-0.0891189	0.152318	0.858715	1.56764	1.99606
1.49	0.0799718	-0.0864787	0.153505	0.857696	1.58103	1.99901
1.5	0.0799066	-0.0844453	0.15461	0.856749	1.59412	2
1.51	0.0797819	-0.0890613	0.155629	0.855876	1.60683	1.99901
1.52	0.0796042	-0.0807724	0.156558	0.855082	1.61912	1.99606
1.53	0.0793805	-0.0893533	0.157396	0.854365	1.63091	1.99114
1.54	0.0791181	-0.0647957	0.158142	0.853729	1.64215	1.98429
1.55	0.0788249	-0.0391188	0.158797	0.85317	1.65279	1.97553
1.56	0.0785088	-0.081659	0.159362	0.852687	1.66277	1.96489
1.57	0.0781782	-0.0824904	0.159842	0.852279	1.67204	1.95241
1.58	0.0778415	-0.0649003	0.16024	0.851939	1.68055	1.93815
1.59	0.0775071	-0.0833915	0.160563	0.851664	1.68826	1.92216
1.6	0.0771836	-0.0840931	0.160816	0.851449	1.69514	1.90451
1.61	0.0768794	-0.0829212	0.161007	0.851286	1.70114	1.88526
1.62	0.0766028	-0.0825472	0.161143	0.85117	1.70625	1.86448
1.63	0.0763619	-0.0649206	0.161234	0.851093	1.71042	1.84227
1.64	0.0761646	-0.0470978	0.161288	0.851047	1.71365	1.81871
1.65	0.0760184	-0.081355	0.161315	0.851024	1.71592	1.79389
1.66	0.0759304	-0.0836583	0.161324	0.851016	1.71722	1.76791
1.67	0.0759072	-0.081759	0.161325	0.851016	1.71754	1.74088
1.68	0.0759551	-0.0762704	0.161327	0.851013	1.7169	1.71289
1.69	0.0760794	-0.0860243	0.161341	0.851002	1.71529	1.68406
1.7	0.0762849	-0.0607268	0.161375	0.850973	1.71273	1.65451
1.71	0.0765756	-0.0851816	0.161438	0.850919	1.70924	1.62434
1.72	0.0769547	-0.0659836	0.161539	0.850833	1.70484	1.59369
1.73	0.0774244	-0.0828017	0.161686	0.850708	1.69956	1.56267
1.74	0.0779856	-0.08658	0.161885	0.850539	1.69342	1.5314
1.75	0.0786386	-0.0828465	0.162144	0.850318	1.68647	1.5
1.76	0.079382	-0.0862093	0.162469	0.850043	1.67874	1.4686
1.77	0.0802135	-0.0877685	0.162863	0.849708	1.67027	1.43733
1.78	0.0811291	-0.0758119	0.163331	0.84931	1.66112	1.40631
1.79	0.0821236	-0.0733566	0.163877	0.848847	1.65132	1.37566
1.8	0.0831902	-0.0925339	0.164501	0.848317	1.64093	1.34549
1.81	0.0843209	-0.0915763	0.165205	0.84772	1.63001	1.31594
1.82	0.0855059	-0.0933799	0.165988	0.847056	1.61859	1.28711
1.83	0.086734	-0.0947704	0.16685	0.846326	1.60675	1.25912
1.84	0.0879928	-0.0957398	0.167788	0.845533	1.59453	1.23209
1.85	0.0892684	-0.0972364	0.168799	0.844679	1.582	1.20611
1.86	0.090546	-0.0995289	0.169878	0.843768	1.56919	1.18129
1.87	0.0918098	-0.0766578	0.171019	0.842805	1.55619	1.15773
1.88	0.0930432	-0.0989197	0.172217	0.841796	1.54303	1.13552
1.89	0.0942296	-0.0970292	0.173464	0.840748	1.52977	1.11474
1.9	0.095352	-0.101535	0.174751	0.839666	1.51647	1.09549
1.91	0.0963942	-0.0964843	0.176071	0.838558	1.50318	1.07784
1.92	0.0973405	-0.105273	0.177413	0.837433	1.48995	1.06185
1.93	0.0981767	-0.107383	0.178769	0.836299	1.47683	1.04759
1.94	0.0988902	-0.0981695	0.180126	0.835165	1.46387	1.03511
1.95	0.0994707	-0.10927	0.181476	0.834038	1.45112	1.02447
1.96	0.0999104	-0.106682	0.182808	0.832928	1.43862	1.01571
1.97	0.100204	-0.110016	0.18411	0.831844	1.4264	1.00886
1.98	0.10035	-0.0931837	0.185375	0.830793	1.41452	1.00394
1.99	0.10035	-0.104319	0.18659	0.829783	1.40302	1.00099
2	0.100209	-0.107004	0.187749	0.828823	1.39192	1
2.01	0.0999343	-0.0746536	0.188842	0.827917	1.38126	1.00099
2.02	0.0995376	-0.0822622	0.189863	0.827072	1.37108	1.00394
2.03	0.0990331	-0.108632	0.190805	0.826294	1.36141	1.00886
2.04	0.0984371	-0.104449	0.191663	0.825585	1.35227	1.01571
2.05	0.0977683	-0.0889674	0.192435	0.824948	1.34368	1.02447
2.06	0.0970466	-0.0977317	0.193117	0.824385	1.33569	1.03511
2.07	0.0962929	-0.0887561	0.19371	0.823897	1.3283	1.04759
2.08	0.0955286	-0.102957	0.194215	0.823481	1.32154	1.06185
2.09	0.0947747	-0.10148	0.194633	0.823136	1.31542	1.07784
2.1	0.0940516	-0.079822	0.194971	0.822859	1.30997	1.09549
2.11	0.0933784	-0.101553	0.195233	0.822643	1.3052	1.11474
2.12	0.0927728	-0.102418	0.195426	0.822484	1.30112	1.13552
2.13	0.0922504	-0.00581331	0.19556	0.822374	1.29774	1.15773
2.14	0.0918244	-0.101493	0.195644	0.822305	1.29507	1.18129
2.15	0.0915058	-0.100011	0.195689	0.822268	1.29313	1.20611
2.16	0.091303	-0.0959132	0.195707	0.822253	1.29192	1.23209
2.17	0.0912218	-0.0997352	0.19571	0.82225	1.29144	1.25912
2.18	0.0912652	-0.0978543	0.195712	0.822249	1.2917	1.28711
2.19	0.0914342	-0.0972475	0.195724	0.822239	1.29269	1.31594
2.2	0.0917268	-0.101057	0.19576	0.822209	1.29443	1.34549
2.21	0.0921392	-0.101255	0.195833	0.82215	1.2969	1.37566
2.22	0.0926656	-0.10073	0.195954	0.82205	1.3001	1.40631
2.23	0.093298	-0.0971711	0.196134	0.821902	1.30403	1.43733
2.24	0.0940274	-0.0990706	0.196383	0.821697	1.30868	1.4686
2.25	0.0948432	-0.104607	0.196711	0.821428	1.31404	1.5
2.26	0.0957338	-0.0947206	0.197124	0.821089	1.3201	1.5314
2.27	0.0966869	-0.0810032	0.197628	0.820675	1.32685	1.56267
2.28	0.0976897	-0.106945	0.198227	0.820183	1.33426	1.59369
2.29	0.0987292	-0.0908905	0.198924	0.819612	1.34232	1.62434
2.3	0.0997921	-0.104358	0.199719	0.818961	1.35101	1.65451
2.31	0.100866	-0.110758	0.200611	0.81823	1.36031	1.68406
2.32	0.101937	-0.105589	0.201597	0.817424	1.37019	1.71289
2.33	0.102995	-0.10788	0.202672	0.816546	1.38062	1.74088
2.34	0.104027	-0.0889379	0.20383	0.815601	1.39157	1.76791
2.35	0.105024	-0.103399	0.205062	0.814596	1.403	1.79389
2.36	0.105975	-0.108887	0.206361	0.813539	1.41488	1.81871
2.37	0.106872	-0.108219	0.207717	0.812437	1.42718	1.84227
2.38	0.107709	-0.104215	0.209117	0.8113	1.43983	1.86448
2.39	0.108478	-0.112349	0.210551	0.810138	1.45281	1.88526
2.4	0.109174	-0.106119	0.212006	0.808959	1.46607	1.90451
2.41	0.109794	-0.111301	0.213471	0.807775	1.47954	1.92216
2.42	0.110334	-0.113121	0.214933	0.806595	1.49319	1.93815
2.43	0.110794	-0.120734	0.21638	0.805429	1.50695	1.95241
2.44	0.111172	-0.0988941	0.2178	0.804286	1.52077	1.96489
2.45	0.11147	-0.120954	0.219182	0.803175	1.5346	1.97553
2.46	0.111688	-0.121612	0.220517	0.802104	1.54836	1.98429
2.47	0.11183	-0.104404	0.221794	0.80108	1.562	1.99114
2.48	0.111899	-0.0980407	0.223005	0.800111	1.57546	1.99606
2.49	0.111899	-0.113476	0.224144	0.7992	1.58867	1.99901
2.5	0.111835	-0.121659	0.225204	0.798353	1.60157	2
2.51	0.111713	-0.107745	0.226181	0.797573	1.61411	1.99901
2.52	0.11154	-0.0675366	0.227072	0.796863	1.62621	1.99606
2.53	0.111321	-0.117607	0.227874	0.796224	1.63783	1.99114
2.54	0.111065	-0.114165	0.228588	0.795656	1.64889	1.98429
2.55	0.110779	-0.118256	0.229213	0.795159	1.65935	1.97553
2.56	0.110471	-0.1197	0.229753	0.79473	1.66916	1.96489
2.57	0.110149	-0.117598	0.230209	0.794367	1.67825	1.95241
2.58	0.109822	-0.119634	0.230587	0.794067	1.68659	1.93815
2.59	0.109497	-0.112171	0.230892	0.793825	1.69413	1.92216
2.6	0.109184	-0.115734	0.23113	0.793636	1.70083	1.90451
2.61	0.108891	-0.115304	0.231309	0.793494	1.70667	1.88526
2.62	0.108625	-0.11244	0.231435	0.793394	1.7116	1.86448
2.63	0.108395	-0.11731	0.231518	0.793328	1.7156	1.84227
2.64	0.108209	-0.114057	0.231566	0.79329	1.71867	1.81871
2.65	0.108074	-0.112841	0.231589	0.793272	1.72077	1.79389
2.66	0.107997	-0.117886	0.231596	0.793266	1.72191	1.76791
2.67	0.107986	-0.112708	0.231597	0.793266	1.72208	1.74088
2.68	0.108045	-0.117984	0.2316	0.793263	1.72128	1.71289
2.69	0.10818	-0.117521	0.231617	0.79325	1.71952	1.68406
2.7	0.108396	-0.117395	0.231654	0.79322	1.71681	1.65451
2.71	0.108698	-0.0141892	0.231722	0.793166	1.71318	1.62434
2.72	0.109087	-0.11499	0.231829	0.793082	1.70863	1.59369
2.73	0.109567	-0.11856	0.231983	0.79296	1.70321	1.56267
2.74	0.110139	-0.0952025	0.23219	0.792796	1.69694	1.5314
2.75	0.110801	-0.112753	0.232457	0.792584	1.68985	1.5
2.76	0.111554	-0.119696	0.23279	0.79232	1.682	1.4686
2.77	0.112394	-0.114063	0.233194	0.792	1.67341	1.43733
2.78	0.113318	-0.0923415	0.233672	0.791622	1.66413	1.40631
2.79	0.114321	-0.124164	0.234227	0.791182	1.65422	1.37566
2.8	0.115395	-0.119013	0.234861	0.79068	1.64372	1.34549
2.81	0.116533	-0.122377	0.235576	0.790116	1.63269	1.31594
2.82	0.117725	-0.123614	0.23637	0.789489	1.62117	1.28711
2.83	0.11896	-0.126178	0.237242	0.7888	1.60923	1.25912
2.84	0.120225	-0.127655	0.238191	0.788052	1.59691	1.23209
2.85	0.121506	-0.0806032	0.239212	0.787248	1.58428	1.20611
2.86	0.122789	-0.132778	0.240301	0.786391	1.57139	1.18129
2.87	0.124057	-0.122449	0.241453	0.785486	1.5583	1.15773
2.88	0.125295	-0.128863	0.242661	0.784537	1.54506	1.13552
2.89	0.126486	-0.13453	0.243918	0.783552	1.53172	1.11474
2.9	0.127612	-0.10905	0.245215	0.782536	1.51835	1.09549
2.91	0.128657	-0.116086	0.246544	0.781497	1.50499	1.07784
2.92	0.129606	-0.138109	0.247896	0.780441	1.49169	1.06185
2.93	0.130444	-0.122251	0.24926	0.779377	1.47851	1.04759
2.94	0.13116	-0.131963	0.250626	0.778313	1.46548	1.03511
2.95	0.131742	-0.129644	0.251984	0.777257	1.45267	1.02447
2.96	0.132182	-0.136395	0.253324	0.776216	1.44011	1.01571
2.97	0.132477	-0.131985	0.254634	0.7752	1.42784	1.00886
2.98	0.132623	-0.133146	0.255906	0.774215	1.41591	1.00394
2.99	0.132623	-0.125808	0.257129	0.773269	1.40435	1.00099
3	0.132482	-0.139483	0.258294	0.772368	1.39321	1
3.01	0.132206	-0.142198	0.259393	0.771519	1.38251	1.00099
3.02	0.131809	-0.13764	0.26042	0.770728	1.37228	1.00394
3.03	0.131303	-0.111895	0.261367	0.769998	1.36257	1.00886
3.04	0.130705	-0.138421	0.262231	0.769333	1.35339	1.01571
3.05	0.130035	-0.0991414	0.263007	0.768736	1.34477	1.02447
3.06	0.129311	-0.137238	0.263694	0.768209	1.33674	1.03511
3.07	0.128555	-0.115969	0.264291	0.76775	1.32932	1.04759
3.08	0.127788	-0.137788	0.264799	0.76736	1.32252	1.06185
3.09	0.127032	-0.134384	0.265221	0.767037	1.31638	1.07784
3.1	0.126306	-0.136064	0.265561	0.766776	1.3109	1.09549
3.11	0.12563	-0.130458	0.265825	0.766573	1.3061	1.11474
3.12	0.125021	-0.130273	0.266021	0.766423	1.30199	1.13552
3.13	0.124496	-0.134496	0.266156	0.766319	1.29859	1.15773
3.14	0.124067	-0.121313	0.266242	0.766254	1.2959	1.18129
3.15	0.123745	-0.102157	0.266288	0.766219	1.29394	1.20611
3.16	0.123539	-0.128234	0.266306	0.766204	1.2927	1.23209
3.17	0.123454	-0.132211	0.26631	0.766202	1.2922	1.25912
3.18	0.123494	-0.0954072	0.266311	0.766201	1.29244	1.28711
3.19	0.12366	-0.111374	0.266323	0.766192	1.29342	1.31594
3.2	0.123949	-0.109384	0.266358	0.766165	1.29513	1.34549
3.21	0.124358	-0.13362	0.26643	0.76611	1.29759	1.37566
3.22	0.124882	-0.133595	0.266549	0.766018	1.30077	1.40631
3.23	0.125511	-0.0919291	0.266728	0.765882	1.30469	1.43733
3.24	0.126237	-0.119725	0.266975	0.765692	1.30933	1.4686
3.25	0.12705	-0.133591	0.267301	0.765443	1.31467	1.5
3.26	0.127938	-0.114038	0.267711	0.765129	1.32072	1.5314
3.27	0.128888	-0.135213	0.268213	0.764745	1.32745	1.56267
3.28	0.129889	-0.13936	0.268809	0.764289	1.33485	1.59369
3.29	0.130926	-0.140867	0.269503	0.763759	1.3429	1.62434
3.3	0.131986	-0.141653	0.270295	0.763154	1.35158	1.65451
3.31	0.133058	-0.143007	0.271184	0.762476	1.36087	1.68406
3.32	0.134127	-0.114525	0.272166	0.761728	1.37073	1.71289
3.33	0.135183	-0.136537	0.273238	0.760912	1.38115	1.74088
3.34	0.136213	-0.124127	0.274392	0.760034	1.39209	1.76791
3.35	0.137208	-0.146636	0.275621	0.759101	1.40351	1.79389
3.36	0.138158	-0.148156	0.276917	0.758118	1.41539	1.81871
3.37	0.139054	-0.146188	0.278268	0.757094	1.42767	1.84227
3.38	0.139889	-0.135385	0.279665	0.756037	1.44032	1.86448
3.39	0.140657	-0.148631	0.281095	0.754956	1.45329	1.88526
3.4	0.141352	-0.147703	0.282547	0.753861	1.46653	1.90451
3.41	0.141971	-0.147054	0.284009	0.75276	1.48	1.92216
3.42	0.142511	-0.148734	0.285467	0.751663	1.49364	1.93815
3.43	0.14297	-0.151541	0.286911	0.750579	1.50739	1.95241
3.44	0.143348	-0.152274	0.288328	0.749516	1.5212	1.96489
3.45	0.143645	-0.152684	0.289707	0.748483	1.53501	1.97553
3.46	0.143864	-0.148484	0.291039	0.747487	1.54877	1.98429
3.47	0.144005	-0.09811	0.292313	0.746535	1.5624	1.99114
3.48	0.144074	-0.154073	0.293522	0.745633	1.57585	1.99606
3.49	0.144074	-0.137824	0.294659	0.744786	1.58905	1.99901
3.5	0.14401	-0.13461	0.295717	0.743998	1.60195	2
3.51	0.143889	-0.153596	0.296692	0.743273	1.61447	1.99901
3.52	0.143715	-0.151567	0.29758	0.742613	1.62657	1.99606
3.53	0.143497	-0.151766	0.298381	0.742019	1.63817	1.99114
3.54	0.143241	-0.130845	0.299093	0.74149	1.64923	1.98429
3.55	0.142956	-0.0959897	0.299717	0.741028	1.65968	1.97553
3.56	0.142648	-0.150038	0.300255	0.740629	1.66948	1.96489
3.57	0.142326	-0.145239	0.300711	0.740292	1.67856	1.95241
3.58	0.142	-0.15015	0.301088	0.740013	1.68689	1.93815
3.59	0.141676	-0.151278	0.301392	0.739788	1.69442	1.92216
3.6	0.141363	-0.147094	0.301629	0.739612	1.70112	1.90451
3.61	0.14107	-0.150791	0.301807	0.739481	1.70694	1.88526
3.62	0.140805	-0.149546	0.301933	0.739388	1.71186	1.86448
3.63	0.140575	-0.137883	0.302015	0.739327	1.71586	1.84227
3.64	0.14039	-0.150193	0.302063	0.739291	1.71892	1.81871
3.65	0.140255	-0.148612	0.302086	0.739274	1.72101	1.79389
3.66	0.140179	-0.148681	0.302093	0.739269	1.72214	1.76791
3.67	0.140168	-0.150165	0.302093	0.739269	1.7223	1.74088
3.68	0.140228	-0.11346	0.302097	0.739266	1.7215	1.71289
3.69	0.140364	-0.128109	0.302113	0.739254	1.71973	1.68406
3.7	0.140581	-0.140874	0.302151	0.739226	1.71702	1.65451
3.71	0.140883	-0.101223	0.30222	0.739176	1.71337	1.62434
3.72	0.141273	-0.130137	0.302327	0.739096	1.70882	1.59369
3.73	0.141753	-0.146942	0.302481	0.738983	1.70339	1.56267
3.74	0.142325	-0.151192	0.302688	0.73883	1.69711	1.5314
3.75	0.142988	-0.152706	0.302956	0.738632	1.69002	1.5
3.76	0.143741	-0.153557	0.303289	0.738386	1.68216	1.4686
3.77	0.144582	-0.149533	0.303693	0.738087	1.67356	1.43733
3.78	0.145506	-0.155305	0.304172	0.737734	1.66428	1.40631
3.79	0.146509	-0.15605	0.304727	0.737324	1.65437	1.37566
3.8	0.147584	-0.155828	0.305362	0.736856	1.64386	1.34549
3.81	0.148723	-0.151682	0.306077	0.73633	1.63282	1.31594
3.82	0.149915	-0.157761	0.306872	0.735745	1.6213	1.28711
3.83	0.15115	-0.144387	0.307745	0.735103	1.60935	1.25912
3.84	0.152415	-0.151118	0.308694	0.734405	1.59703	1.23209
3.85	0.153697	-0.150539	0.309716	0.733655	1.5844	1.20611
3.86	0.15498	-0.164827	0.310806	0.732856	1.5715	1.18129
